ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
4511,11,1,1,13,7703,0,0
4512,11,1,1,14,7703,0,0
4513,11,1,1,15,7703,0,0
4514,11,1,1,16,7703,0,0
4515,11,1,1,17,7703,0,0
4516,11,1,1,18,7703,0,0
4517,11,0,5,0,7747,0,0
4518,11,0,5,1,7748,0,0
4519,11,0,5,2,7749,0,0
4520,11,0,5,3,7750,0,0
4521,11,0,5,4,7751,0,0
4522,11,0,5,5,7752,0,0
4523,11,0,5,6,7753,0,0
4524,11,0,5,7,7754,0,0
4525,32,0,5,0,7840,0,0
4526,32,0,5,1,3128,0,0
4527,32,0,5,3,3128,0,0
4528,32,0,5,2,7840,0,0
4529,32,0,5,4,7839,0,0
4530,32,0,5,5,7840,0,0
4531,32,0,5,6,7840,0,0
4532,32,0,5,7,7840,0,0
4533,32,0,5,8,7839,0,0
4534,32,0,5,9,3129,0,0
4535,32,0,5,10,3131,0,0
4536,32,0,5,11,3129,0,0
4537,32,0,5,8,3135,0,0
4538,32,0,5,9,3130,0,0
4539,32,0,5,10,3133,0,0
4540,32,0,5,11,3134,0,0
4541,22,0,5,9,2286,0,0
4542,22,0,5,10,2287,0,0
4543,22,0,5,11,2279,0,0
4544,22,0,5,12,2280,0,0
4545,22,0,5,13,2281,0,0
4546,22,0,5,14,2282,0,0
4547,22,0,5,15,2283,0,0
4548,22,0,5,16,2283,0,0
4549,22,0,5,17,2284,0,0
4550,22,0,5,18,2285,0,0
4551,22,0,5,19,2279,0,0
4552,22,0,5,20,2286,0,0
4553,22,0,5,21,2287,0,0
4554,22,0,5,22,2279,0,0
4555,22,0,5,23,2288,0,0
4556,4,0,1,23,8062,0,0
4557,4,0,1,22,8062,0,0
4558,4,0,1,21,8062,0,0
4559,4,0,1,20,8062,0,0
4560,4,0,1,19,8062,0,0
4561,4,0,1,18,8062,0,0
4562,4,0,1,17,8062,0,0
4563,4,0,1,16,8062,0,0
4564,4,0,1,15,8062,0,0
4565,4,0,1,14,8062,0,0
4566,4,0,1,13,8062,0,0
4567,4,0,1,12,8062,0,0
4568,4,0,1,11,8062,0,0
4569,4,0,1,10,8062,0,0
4570,4,0,1,9,8062,0,0
4571,4,0,1,8,8062,0,0
4572,4,0,1,7,8062,0,0
4573,4,0,1,6,8062,0,0
4574,4,0,1,5,8062,0,0
4575,4,0,1,4,8062,0,0
4576,4,0,1,3,8062,0,0
4577,4,0,1,2,8062,0,0
4578,4,0,1,1,8062,0,0
4579,4,0,1,0,8062,0,0
4604,4,1,1,23,8052,0,0
4605,4,1,1,22,8052,0,0
4606,4,1,1,21,8052,0,0
4607,4,1,1,20,8052,0,0
4608,4,1,1,19,8052,0,0
4609,4,1,1,18,8052,0,0
4610,4,1,1,17,8052,0,0
4611,4,1,1,16,8052,0,0
4612,4,1,1,15,8052,0,0
4613,4,1,1,14,8052,0,0
4614,4,1,1,13,8052,0,0
4615,4,1,1,12,8052,0,0
4616,4,1,1,11,8052,0,0
4617,4,1,1,10,8052,0,0
4618,4,1,1,9,8052,0,0
4619,4,1,1,8,8052,0,0
4620,4,1,1,7,8052,0,0
4621,4,1,1,6,8052,0,0
4622,4,1,1,5,8052,0,0
4623,4,1,1,4,8052,0,0
4624,4,1,1,3,8052,0,0
4625,4,1,1,2,8052,0,0
4626,4,1,1,1,8052,0,0
4627,4,1,1,0,8052,0,0
4628,4,1,1,23,8071,0,0
4629,4,1,1,22,8071,0,0
4630,4,1,1,21,8071,0,0
4631,4,1,1,20,8071,0,0
4632,4,1,1,19,8071,0,0
4633,4,1,1,18,8071,0,0
4634,4,1,1,17,8071,0,0
4635,4,1,1,16,8071,0,0
4636,4,1,1,15,8071,0,0
4637,4,1,1,14,8071,0,0
4638,4,1,1,13,8071,0,0
4639,4,1,1,12,8071,0,0
4640,4,1,1,11,8071,0,0
4641,4,1,1,10,8071,0,0
4642,4,1,1,9,8071,0,0
4643,4,1,1,8,8071,0,0
4644,4,1,1,7,8071,0,0
4645,4,1,1,6,8071,0,0
4646,4,1,1,5,8071,0,0
4647,4,1,1,4,8071,0,0
4648,4,1,1,3,8071,0,0
4649,4,1,1,2,8071,0,0
4650,4,1,1,1,8071,0,0
4651,4,1,1,0,8071,0,0
4652,4,0,5,5,8086,0,0
4653,4,0,5,4,8085,0,0
4654,4,0,5,3,8084,0,0
4655,4,0,5,2,8083,0,0
4656,4,0,5,1,8083,0,0
4657,4,0,5,0,8091,0,0
4670,4,0,5,0,8099,0,0
4671,4,0,5,1,8102,0,0
4672,4,0,5,2,8099,0,0
4673,4,0,5,3,8107,0,0
4674,4,0,5,4,8099,0,0
4675,4,0,5,5,8099,0,0
4676,4,0,5,0,8093,0,0
4677,4,0,5,1,8108,0,0
4678,4,0,5,2,8093,0,0
4679,4,0,5,3,8094,0,0
4680,4,0,5,4,8095,0,0
4681,4,0,5,5,8108,0,0
4682,4,1,4,0,8173,0,0
4683,4,1,4,1,8174,0,0
4684,4,1,4,2,8175,0,0
4685,4,1,4,3,8175,0,0
4686,4,1,4,4,8177,0,0
4687,4,1,4,5,8175,0,0
4688,4,1,4,6,8178,0,0
4689,4,1,4,7,8179,0,0
4690,4,1,4,8,8290,0,0
4691,4,1,4,9,8290,0,0
4692,4,1,4,10,8181,0,0
4693,4,1,4,11,8180,0,0
4694,4,1,4,12,8180,0,0
4695,4,1,4,13,8180,0,0
4696,4,1,4,14,8290,0,0
4697,24,0,2,0,8318,1,0
4698,24,0,2,0,8323,1,1
4699,24,0,2,0,8323,1,2
4700,24,0,2,0,8323,1,3
4701,24,0,2,0,8323,1,4
4702,24,0,2,0,8321,1,5
4718,24,1,1,0,8363,0,0
4719,24,1,1,1,8364,0,0
4720,24,1,1,2,8363,0,0
4721,24,1,1,3,8363,0,0
4722,24,1,1,4,8363,0,0
4723,24,1,1,5,8364,0,0
4724,24,1,1,6,8363,0,0
4725,24,1,1,7,8363,0,0
4726,24,1,1,8,8363,0,0
4727,24,1,1,9,8364,0,0
4728,24,1,1,10,8363,0,0
4729,24,1,1,11,8363,0,0
4730,24,1,1,12,8364,0,0
4731,24,1,1,13,8364,0,0
4732,24,1,1,14,8363,0,0
4733,24,0,5,34,8389,0,0
4734,24,0,5,33,8389,0,0
4735,24,0,5,32,8389,0,0
4736,24,0,5,31,8389,0,0
4737,24,0,5,30,8389,0,0
4738,24,0,5,29,8393,0,0
4739,24,0,5,28,8390,0,0
4740,24,0,5,27,8390,0,0
4741,24,0,5,26,8389,0,0
4742,24,0,5,25,8389,0,0
4743,24,0,5,24,8389,0,0
4744,24,0,5,23,8399,0,0
4745,24,0,5,22,8393,0,0
4746,24,0,5,21,8390,0,0
4747,24,0,5,20,8399,0,0
4748,24,0,5,19,8389,0,0
4749,24,0,5,18,8389,0,0
4750,24,0,5,17,9928,0,0
4751,24,0,5,16,8391,0,0
4752,24,0,5,15,8389,0,0
4753,24,0,5,14,8392,0,0
4754,24,0,5,13,8389,0,0
4755,24,0,5,12,8390,0,0
4756,24,0,5,11,8399,0,0
4757,24,0,5,10,8389,0,0
4758,24,0,5,9,8392,0,0
4759,24,0,5,8,8393,0,0
4760,24,0,5,7,8389,0,0
4761,24,0,5,6,8390,0,0
4762,24,0,5,5,8393,0,0
4763,24,0,5,4,8399,0,0
4764,24,0,5,3,8389,0,0
4765,24,0,5,2,8390,0,0
4766,24,0,5,1,8389,0,0
4767,24,0,5,0,8389,0,0
4785,24,0,5,17,8395,0,0
4786,24,0,5,16,8397,0,0
4787,24,0,5,15,8396,0,0
4788,24,0,5,14,8394,0,0
4789,24,0,5,13,8394,0,0
4790,24,0,5,12,8395,0,0
4791,24,0,5,11,8394,0,0
4792,24,0,5,10,8396,0,0
4793,24,0,5,9,8394,0,0
4794,24,0,5,8,8394,0,0
4795,24,0,5,7,8400,0,0
4796,24,0,5,6,8397,0,0
4797,24,0,5,5,8394,0,0
4798,24,0,5,4,8395,0,0
4799,24,0,5,3,8394,0,0
4800,24,0,5,2,8394,0,0
4801,24,0,5,1,8394,0,0
4802,24,0,5,0,8394,0,0
4803,24,0,5,34,8400,0,0
4804,24,0,5,33,8397,0,0
4805,24,0,5,32,8396,0,0
4806,24,0,5,31,8395,0,0
4807,24,0,5,30,8396,0,0
4808,24,0,5,29,8396,0,0
4809,24,0,5,28,8395,0,0
4810,24,0,5,27,8395,0,0
4811,24,0,5,26,8395,0,0
4812,24,0,5,25,8395,0,0
4813,24,0,5,24,8395,0,0
4814,24,0,5,23,8396,0,0
4815,24,0,5,22,8396,0,0
4816,24,0,5,21,8397,0,0
4817,24,0,5,20,8396,0,0
4818,24,0,5,19,8396,0,0
4819,24,0,5,18,8395,0,0
4820,8,0,2,9,8451,0,0
4821,8,0,2,8,8451,0,0
4822,8,0,2,7,8451,0,0
4823,8,0,2,6,8451,0,0
4824,8,0,2,5,8451,0,0
4825,8,0,2,4,8438,0,0
4826,8,0,2,3,8435,0,0
4827,8,0,2,2,8435,0,0
4828,8,0,2,1,8435,0,0
4829,8,0,2,0,8435,0,0
4830,8,1,2,11,8468,0,0
4831,8,1,2,10,8468,0,0
4832,8,1,2,9,8468,0,0
4833,8,1,2,8,8468,0,0
4834,8,1,2,7,8468,0,0
4835,8,1,2,6,8468,0,0
4836,8,1,2,5,8452,0,0
4837,8,1,2,4,8454,0,0
4838,8,1,2,3,8454,0,0
4839,8,1,2,2,8454,0,0
4840,8,1,2,1,8454,0,0
4841,8,1,2,0,8454,0,0
4862,8,1,1,18,8510,0,0
4863,8,1,1,17,8510,0,0
4864,8,1,1,16,8510,0,0
4865,8,1,1,15,8510,0,0
4866,8,1,1,14,8510,0,0
4867,8,1,1,13,8510,0,0
4868,8,1,1,12,8510,0,0
4869,8,1,1,11,8510,0,0
4870,8,1,1,10,8510,0,0
4871,8,1,1,9,8510,0,0
4872,8,1,1,8,8510,0,0
4873,8,1,1,7,8510,0,0
4874,8,1,1,6,8510,0,0
4875,8,1,1,5,8510,0,0
4876,8,1,1,4,8510,0,0
4877,8,1,1,3,8510,0,0
4878,8,1,1,2,8510,0,0
4879,8,1,1,1,8510,0,0
4880,8,1,1,0,8510,0,0
4881,8,0,5,0,8538,0,0
4882,8,0,5,1,8538,0,0
4883,8,0,5,2,8538,0,0
4884,8,0,5,3,8538,0,0
4885,8,0,5,4,8538,0,0
4886,8,0,5,5,8539,0,0
4887,8,0,5,6,8540,0,0
4888,8,0,5,7,8541,0,0
4889,8,0,5,8,8542,0,0
4890,8,0,5,9,8543,0,0
4891,8,0,5,10,8544,0,0
4897,8,0,4,9,8569,0,0
4898,8,0,4,8,8568,0,0
4899,8,0,4,7,8567,0,0
4900,8,0,4,6,8566,0,0
4901,8,0,4,5,8565,0,0
4902,8,0,4,4,8564,0,0
4903,8,0,4,3,8563,0,0
4904,8,0,4,2,8562,0,0
4905,8,0,4,1,8561,0,0
4906,8,0,4,0,8560,0,0
4907,11,1,1,0,8637,0,0
4908,11,1,1,1,8638,0,0
4909,11,1,1,2,8639,0,0
4910,11,1,1,3,8639,0,0
4911,11,1,1,4,8640,0,0
4912,11,1,1,5,8639,0,0
4913,11,1,1,6,8639,0,0
4914,11,1,1,7,8641,0,0
4915,11,1,1,8,8642,0,0
4916,11,1,1,9,8639,0,0
4917,11,1,1,10,8639,0,0
4918,11,1,1,11,8639,0,0
4919,11,1,1,12,8639,0,0
4920,11,1,1,13,8639,0,0
4921,11,1,1,14,8642,0,0
4922,11,1,1,15,8650,0,0
4923,11,1,1,16,8651,0,0
4924,11,1,1,17,8652,0,0
4925,11,1,1,18,8649,0,0
4926,11,0,1,0,8707,0,0
4927,11,0,1,1,8707,0,0
4928,11,0,1,2,8707,0,0
4929,11,0,1,3,8707,0,0
4930,11,0,1,4,8707,0,0
4931,11,0,1,5,8707,0,0
4932,11,0,1,6,8707,0,0
4933,11,0,1,7,8707,0,0
4934,11,0,1,8,8707,0,0
4935,11,0,1,9,8707,0,0
4936,11,0,1,10,8707,0,0
4937,11,0,1,11,8707,0,0
4938,11,0,1,12,8707,0,0
4939,11,0,1,13,8707,0,0
4940,11,0,1,14,8707,0,0
4941,11,0,1,15,8707,0,0
4942,11,0,1,16,8707,0,0
4943,11,0,1,17,8707,0,0
4944,11,0,1,18,8707,0,0
4945,11,0,1,19,8707,0,0
4946,11,0,1,20,8713,0,0
4951,7,0,5,0,8757,0,0
4952,7,0,5,0,8765,0,0
4953,7,0,5,1,8757,0,0
4954,7,0,5,1,8766,0,0
4955,7,0,5,2,8758,0,0
4956,7,0,5,2,8767,0,0
4957,7,0,5,3,8759,0,0
4958,7,0,5,3,8768,0,0
4959,7,0,5,4,8760,0,0
4960,7,0,5,4,8769,0,0
4961,7,0,5,5,8761,0,0
4962,7,0,5,5,8770,0,0
4963,7,0,5,6,8762,0,0
4964,7,0,5,6,8766,0,0
4965,7,0,5,7,8763,0,0
4966,7,0,5,7,8767,0,0
4967,37,0,2,4,8903,0,0
4968,37,0,2,3,8902,0,0
4969,37,0,2,2,8909,0,0
4970,37,0,2,1,8900,0,0
4971,37,0,2,0,8912,0,0
4972,37,1,2,5,8924,0,0
4973,37,1,2,4,8922,0,0
4974,37,1,2,3,8919,0,0
4975,37,1,2,2,8920,0,0
4976,37,1,2,1,8922,0,0
4977,37,1,2,0,8921,0,0
4978,37,0,1,0,8938,0,0
4979,37,0,1,1,8939,0,0
4980,37,0,1,2,8940,0,0
4981,37,0,1,3,8941,0,0
4982,37,0,1,4,8942,0,0
4983,37,0,1,5,8938,0,0
4984,37,0,1,6,8939,0,0
4985,37,0,1,7,8940,0,0
4986,37,0,1,8,8941,0,0
4987,37,0,1,9,8942,0,0
4988,37,0,1,10,8938,0,0
4989,37,0,1,11,8939,0,0
4990,37,0,1,12,8940,0,0
4991,37,0,1,13,8941,0,0
4992,37,0,1,14,8942,0,0
4993,37,0,1,15,8948,0,0
4994,37,1,1,0,8952,0,0
4995,37,1,1,1,8953,0,0
4996,37,1,1,2,8954,0,0
4997,37,1,1,3,8955,0,0
4998,37,1,1,4,8956,0,0
4999,37,1,1,5,8952,0,0
5000,37,1,1,6,8953,0,0
5001,37,1,1,7,8954,0,0
5002,37,1,1,8,8955,0,0
5003,37,1,1,9,8956,0,0
5004,37,1,1,10,8952,0,0
5005,37,1,1,11,8953,0,0
5006,37,1,1,12,8954,0,0
5007,37,1,1,13,8955,0,0
5008,37,1,1,14,8956,0,0
5009,37,1,1,15,8962,0,0
5010,37,0,2,0,8966,0,0
5011,37,0,2,2,8968,0,0
5012,37,0,2,1,8967,0,0
5013,37,0,2,4,8970,0,0
5014,37,0,2,3,8969,0,0
5015,37,1,2,0,8980,0,0
5016,37,1,2,1,8981,0,0
5017,37,1,2,2,8982,0,0
5018,37,1,2,3,8983,0,0
5019,37,1,2,4,8984,0,0
5020,37,1,2,5,8985,0,0
5021,37,0,1,0,8997,0,0
5022,37,0,1,1,8997,0,0
5023,37,0,1,2,8997,0,0
5024,37,0,1,3,8997,0,0
5025,37,0,1,4,8997,0,0
5026,37,0,1,5,8999,0,0
5027,37,0,1,6,8999,0,0
5028,37,0,1,7,8999,0,0
5029,37,0,1,8,8999,0,0
5030,37,0,1,9,8999,0,0
5031,37,0,1,10,8998,0,0
5032,37,0,1,11,8998,0,0
5033,37,0,1,12,8998,0,0
5034,37,0,1,13,8998,0,0
5035,37,0,1,14,8998,0,0
5037,37,1,1,0,9003,0,0
5038,37,1,1,1,9003,0,0
5039,37,1,1,2,9003,0,0
5040,37,1,1,3,9003,0,0
5041,37,1,1,4,9003,0,0
5042,37,1,1,5,9005,0,0
5043,37,1,1,6,9005,0,0
5044,37,1,1,7,9005,0,0
5045,37,1,1,8,9005,0,0
5046,37,1,1,9,9005,0,0
5047,37,1,1,10,9004,0,0
5048,37,1,1,11,9004,0,0
5049,37,1,1,12,9004,0,0
5050,37,1,1,13,9004,0,0
5051,37,1,1,14,9004,0,0
5059,6,0,5,0,9017,0,0
5060,6,0,5,1,9017,0,0
5061,6,0,5,2,9017,0,0
5062,6,0,5,3,9017,0,0
5063,6,0,5,4,9017,0,0
5064,6,0,5,5,9017,0,0
5065,6,0,5,6,9017,0,0
5066,6,1,5,0,9019,0,0
5067,6,1,5,2,9019,0,0
5068,6,1,5,1,9019,0,0
5069,6,1,5,3,9019,0,0
5070,6,1,5,4,9019,0,0
5071,30,0,5,0,9494,0,0
5072,30,0,5,1,9494,0,0
5073,30,0,5,2,9496,0,0
5074,30,0,5,3,9497,0,0
5075,30,0,5,4,9494,0,0
5076,30,0,5,5,9498,0,0
5077,30,0,5,6,9495,0,0
5078,30,0,5,7,9500,0,0
5079,30,0,5,8,9499,0,0
5080,30,0,5,0,9502,0,0
5081,30,0,5,1,9502,0,0
5082,30,0,5,2,9502,0,0
5083,30,0,5,3,9502,0,0
5084,30,0,5,4,9502,0,0
5085,30,0,5,5,9502,0,0
5086,30,0,5,6,9502,0,0
5087,30,0,5,7,9502,0,0
5088,30,0,5,8,9502,0,0
5089,35,0,5,0,9582,0,0
5090,35,0,5,2,9582,0,0
5091,35,0,5,4,9582,0,0
5092,35,0,5,6,9582,0,0
5093,35,0,5,8,9582,0,0
5094,35,0,5,10,9582,0,0
5095,35,0,5,1,9581,0,0
5096,35,0,5,3,9581,0,0
5097,35,0,5,5,9581,0,0
5098,35,0,5,7,9581,0,0
5099,35,0,5,9,9581,0,0
5100,35,0,5,11,9581,0,0
5101,35,1,5,0,9584,0,0
5102,35,1,5,2,9584,0,0
5103,35,1,5,4,9584,0,0
5104,35,1,5,6,9584,0,0
5105,35,1,5,8,9584,0,0
5106,35,1,5,10,9584,0,0
5107,35,1,5,12,9584,0,0
5108,35,1,5,14,9584,0,0
5109,35,1,5,1,9583,0,0
5110,35,1,5,3,9583,0,0
5111,35,1,5,5,9583,0,0
5112,35,1,5,7,9583,0,0
5113,35,1,5,9,9583,0,0
5114,35,1,5,11,9583,0,0
5115,35,1,5,13,9583,0,0
5116,35,1,5,15,9583,0,0
5117,28,0,2,0,9616,0,0
5118,28,0,2,1,9616,0,0
5119,28,0,2,2,9616,0,0
5120,28,0,2,3,9616,0,0
5121,28,0,2,4,9616,0,0
5122,28,1,2,0,9624,0,0
5123,28,1,2,1,9624,0,0
5124,28,1,2,2,9624,0,0
5125,28,1,2,3,9624,0,0
5126,28,0,6,1,2783,0,0
5127,28,0,6,2,2783,0,0
5128,28,0,6,3,2783,0,0
5129,28,0,6,4,2786,0,0
5130,28,0,6,5,2786,0,0
5131,28,0,6,6,2786,0,0
5132,28,0,6,7,2788,0,0
5133,28,0,6,8,2788,0,0
5134,28,0,6,9,2788,0,0
5135,28,1,6,1,2815,0,0
5136,28,1,6,2,2815,0,0
5137,28,1,6,3,2815,0,0
5138,28,1,6,4,2818,0,0
5139,28,1,6,5,2818,0,0
5140,28,1,6,6,2818,0,0
5141,28,1,6,7,2821,0,0
5142,28,1,6,8,2821,0,0
5143,28,1,6,9,2821,0,0
5144,31,0,2,0,9655,0,0
5145,31,0,2,1,9655,0,0
5146,31,0,2,2,9655,0,0
5147,31,0,2,3,9655,0,0
5148,31,0,2,4,9655,0,0
5149,31,0,2,5,9655,0,0
5150,31,1,2,0,9663,0,0
5151,31,1,2,1,9663,0,0
5152,31,1,2,2,9663,0,0
5153,31,1,2,3,9663,0,0
5154,31,1,2,4,9663,0,0
5155,31,1,2,5,9663,0,0
5156,31,1,5,0,9673,0,0
5157,31,1,5,1,3081,0,0
5158,31,1,5,2,9673,0,0
5159,31,1,5,3,9673,0,0
5160,31,1,5,4,9673,0,0
5161,31,1,5,5,9673,0,0
5162,31,1,5,0,9674,0,0
5163,31,1,5,1,9674,0,0
5164,31,1,5,2,3082,0,0
5165,31,1,5,3,3083,0,0
5166,31,1,5,4,3084,0,0
5167,31,1,5,5,9674,0,0
5168,31,0,8,0,9682,0,0
5169,31,0,8,1,9683,0,0
5170,31,0,8,2,9683,0,0
5171,31,0,8,3,9684,0,0
5172,31,0,8,4,9684,0,0
5173,31,0,8,5,9682,0,0
5174,2,0,5,0,9428,0,0
5175,2,0,5,1,9428,0,0
5176,2,0,5,2,9428,0,0
5177,2,0,5,3,9428,0,0
5178,2,0,5,4,9428,0,0
5179,2,0,5,5,9428,0,0
5180,2,0,5,6,9428,0,0
5181,2,0,5,7,9428,0,0
5182,2,0,5,8,9428,0,0
5183,2,0,5,9,9428,0,0
5184,2,0,5,10,9428,0,0
5185,2,0,5,0,9804,0,0
5186,2,0,5,1,9804,0,0
5187,2,0,5,2,9804,0,0
5188,2,0,5,3,9804,0,0
5189,2,0,5,4,9804,0,0
5190,2,0,5,5,9804,0,0
5191,2,0,5,6,9804,0,0
5192,2,0,5,7,9804,0,0
5193,2,0,5,8,9804,0,0
5194,2,0,5,9,9804,0,0
5195,2,0,5,10,9804,0,0
5196,2,0,5,0,9808,0,0
5197,2,0,5,1,9808,0,0
5198,2,0,5,2,9808,0,0
5199,2,0,5,3,9808,0,0
5200,2,0,5,4,9808,0,0
5201,2,0,5,5,9808,0,0
5202,2,0,5,6,9808,0,0
5203,2,0,5,7,9808,0,0
5204,2,0,5,8,9808,0,0
5205,2,0,5,9,9808,0,0
5206,2,0,5,10,9808,0,0
5207,2,1,5,0,9491,0,0
5208,2,1,5,1,9491,0,0
5209,2,1,5,2,9491,0,0
5210,2,1,5,3,9492,0,0
5211,2,1,5,4,9492,0,0
5212,2,1,5,5,9492,0,0
5213,2,1,5,6,9491,0,0
5214,2,1,5,0,9471,0,0
5215,2,1,5,1,9471,0,0
5216,2,1,5,2,9471,0,0
5217,2,1,5,3,9471,0,0
5218,2,1,5,4,9471,0,0
5219,2,1,5,5,9471,0,0
5220,2,1,5,6,9471,0,0
5221,2,0,5,0,9816,0,0
5222,2,0,5,1,9816,0,0
5223,2,0,5,2,9821,0,0
5224,2,0,5,3,9817,0,0
5225,2,0,5,4,9822,0,0
5226,2,0,5,5,9816,0,0
5227,2,0,5,6,9816,0,0
5228,2,0,5,7,9823,0,0
5229,2,0,5,8,9816,0,0
5230,2,0,5,9,9820,0,0
5231,2,0,5,10,9821,0,0
5232,36,0,1,0,9846,0,0
5233,36,0,1,1,9849,0,0
5234,36,0,1,2,9849,0,0
5235,36,0,1,3,9849,0,0
5236,36,0,1,4,9851,0,0
5237,36,0,1,5,9851,0,0
5238,36,0,1,6,9851,0,0
5239,36,0,1,7,9853,0,0
5240,36,0,1,8,9853,0,0
5241,36,0,1,9,9853,0,0
5242,36,0,1,10,9864,0,0
5243,36,1,1,0,9855,0,0
5244,36,1,1,1,9857,0,0
5245,36,1,1,2,9857,0,0
5246,36,1,1,3,9857,0,0
5247,36,1,1,4,9859,0,0
5248,36,1,1,5,9859,0,0
5249,36,1,1,6,9859,0,0
5250,36,1,1,7,9861,0,0
5251,36,1,1,8,9861,0,0
5252,36,1,1,9,9861,0,0
5253,36,1,1,10,9865,0,0
5254,36,1,1,11,9866,0,0
5255,2,0,2,0,9269,0,0
5256,2,0,2,1,9269,0,0
5257,2,0,2,2,9266,0,0
5258,2,0,2,3,9267,0,0
5259,2,0,2,4,9271,0,0
5260,2,0,2,5,9268,0,0
5261,2,0,2,6,9269,0,0
5262,2,0,2,7,9269,0,0
5263,2,0,2,8,9266,0,0
5264,2,0,2,9,9289,0,0
5265,2,0,2,10,9289,0,0
5266,2,0,2,11,9289,0,0
5267,2,0,2,12,9289,0,0
5268,2,0,2,13,9289,0,0
5269,2,0,2,14,9289,0,0
5270,2,0,2,15,9289,0,0
5271,2,0,2,16,9289,0,0
5272,2,0,2,17,9289,0,0
5273,2,1,2,17,9313,0,0
5274,2,1,2,16,9313,0,0
5275,2,1,2,15,9313,0,0
5276,2,1,2,14,9313,0,0
5277,2,1,2,13,9313,0,0
5278,2,1,2,12,9313,0,0
5279,2,1,2,11,9313,0,0
5280,2,1,2,10,9313,0,0
5281,2,1,2,9,9313,0,0
5282,2,1,2,8,9298,0,0
5283,2,1,2,7,15781,0,0
5284,2,1,2,6,15780,0,0
5285,2,1,2,5,9300,0,0
5286,2,1,2,4,9298,0,0
5287,2,1,2,3,9300,0,0
5288,2,1,2,2,15779,0,0
5289,2,1,2,1,15778,0,0
5290,2,1,2,0,9297,0,0
5291,36,0,5,0,9867,0,0
5292,36,0,5,1,9870,0,0
5293,36,0,5,2,9871,0,0
5294,36,0,5,3,9868,0,0
5295,36,0,5,4,9867,0,0
5296,36,0,5,5,9869,0,0
5297,36,0,5,6,9867,0,0
5298,36,0,2,0,9872,0,0
5299,36,0,2,1,9872,0,0
5300,36,0,2,2,9872,0,0
5301,36,0,2,3,9872,0,0
5302,36,0,2,4,9872,0,0
5303,36,0,2,5,9872,0,0
5304,36,0,2,6,9872,0,0
5305,36,0,2,7,9872,0,0
5306,36,0,2,8,9872,0,0
5307,36,0,5,0,9876,0,0
5308,36,0,5,1,9876,0,0
5309,36,0,5,2,9876,0,0
5310,36,0,5,3,9876,0,0
5311,36,0,5,4,9876,0,0
5312,36,0,5,5,9876,0,0
5313,36,0,5,6,9876,0,0
5314,36,0,5,0,9882,0,0
5315,36,0,5,1,9882,0,0
5316,36,0,5,2,9882,0,0
5317,36,0,5,3,9882,0,0
5318,36,0,5,4,9882,0,0
5319,36,0,5,5,9882,0,0
5320,36,0,5,6,9882,0,0
5321,36,1,5,4,3466,0,0
5322,36,1,5,5,3466,0,0
5323,36,1,5,0,9902,0,0
5324,36,1,5,1,9902,0,0
5325,36,1,5,2,9902,0,0
5326,36,1,5,3,9902,0,0
5327,36,1,5,4,9902,0,0
5328,36,1,5,0,9905,0,0
5329,36,1,5,1,9905,0,0
5330,36,1,5,2,9905,0,0
5331,36,1,5,3,9905,0,0
5332,36,1,5,5,9905,0,0
5333,9,0,5,0,9071,0,0
5334,9,0,5,1,9067,0,0
5335,9,0,5,2,9068,0,0
5336,9,0,5,3,9073,0,0
5337,9,0,5,4,9072,0,0
5338,9,0,5,5,9071,0,0
5339,9,0,5,6,9070,0,0
5340,9,0,5,7,9069,0,0
5341,9,0,5,8,9068,0,0
5342,9,0,5,9,9067,0,0
5343,9,0,5,10,9071,0,0
5344,9,0,5,11,9067,0,0
5345,9,0,5,12,9068,0,0
5346,9,0,5,13,9073,0,0
5347,9,0,5,14,9072,0,0
5348,9,0,5,15,9071,0,0
5349,9,0,5,16,9070,0,0
5350,9,0,5,17,9069,0,0
5351,9,0,5,18,9068,0,0
5352,9,0,5,19,9067,0,0
5353,9,0,5,20,9071,0,0
5354,9,0,5,21,9067,0,0
5355,9,0,5,22,9068,0,0
5356,9,0,5,23,9073,0,0
5357,9,0,5,24,9072,0,0
5358,9,0,5,0,9083,0,0
5359,9,0,5,1,9082,0,0
5360,9,0,5,2,9079,0,0
5361,9,0,5,3,9080,0,0
5362,9,0,5,4,9079,0,0
5363,9,0,5,5,9082,0,0
5364,9,0,5,6,9081,0,0
5365,9,0,5,7,9080,0,0
5366,9,0,5,8,9079,0,0
5367,9,0,5,9,9082,0,0
5368,9,0,5,10,9081,0,0
5369,9,0,5,11,9080,0,0
5370,9,0,5,12,9082,0,0
5371,9,0,5,13,9083,0,0
5372,9,0,5,14,9082,0,0
5373,9,0,5,15,9081,0,0
5374,9,0,5,16,9080,0,0
5375,9,0,5,17,9081,0,0
5376,9,0,5,18,9083,0,0
5377,9,0,5,19,9082,0,0
5378,9,0,5,20,9081,0,0
5379,9,0,5,21,9079,0,0
5380,9,0,5,22,9080,0,0
5381,9,0,5,23,9082,0,0
5382,9,0,5,24,9079,0,0
5383,9,0,5,0,9153,0,0
5384,9,0,5,1,9153,0,0
5385,9,0,5,2,9153,0,0
5386,9,0,5,3,9153,0,0
5387,9,0,5,4,9153,0,0
5388,9,0,5,5,9153,0,0
5389,9,0,5,6,9153,0,0
5390,9,0,5,7,9154,0,0
